target,f_brsame,f_cap,f_fname,f_instantpur,f_landline,f_mname,f_odprot,f_othercard,f_pnid,f_ppce,f_ppoa,f_ptaxid,f_sex,f_tel,f_wscity,f_wsstate,has_persref,customer_id,cat_bsresid,cat_civstatus,cat_occupid,cat_pinconf,cat_residtype,cat_zip1,cat_zip2,cat_zip3,cat_zip4,cat_opstate,cat_dem,num_account,num_age,num_income,num_ndep,num_samejob,num_sameplace,year,month,num_sameplace_1
0.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.0,645043,RJ,0,22,,1,2,8,0,5,RJ,12,0.0,22.0,102000.0,0.0,12.0,276.0,2010.0,1.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,72735,RJ,0,50,,1,2,8,0,5,RJ,12,0.0,20.0,51000.0,0.0,60.0,240.0,2010.0,3.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0.0,86017,RJ,0,,,2,2,8,0,5,RJ,12,0.0,18.0,41500.0,0.0,60.0,24.0,2009.0,2.0,3.0
0.0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1.0,1064473,RJ,1,13,,1,2,8,0,5,RJ,12,0.0,52.0,46500.0,0.0,72.0,192.0,2009.0,6.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1.0,1175318,RJ,0,804,,1,2,8,0,5,RJ,12,0.0,48.0,102000.0,0.0,156.0,336.0,2010.0,8.0,5.0
1.0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0.0,851886,RJ,0,61,,2,2,8,0,8,RJ,12,0.0,18.0,41500.0,0.0,36.0,216.0,2009.0,1.0,5.0
1.0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0,876,RJ,3,205,,1,2,8,0,8,RJ,12,0.0,45.0,46500.0,0.0,48.0,180.0,2009.0,3.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1.0,45513,RJ,0,50,,1,2,8,0,8,RJ,12,0.0,45.0,46500.0,0.0,48.0,12.0,2009.0,12.0,2.0
0.0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,31145,RJ,1,113,,1,2,8,0,8,RJ,12,0.0,24.0,81600.0,0.0,18.0,48.0,2010.0,11.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,365262,RJ,2,38,,1,2,8,0,8,RJ,12,0.0,33.0,58100.0,0.0,3.0,396.0,2010.0,6.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1.0,55767,RJ,0,50,,1,2,8,0,8,RJ,12,0.0,30.0,46500.0,0.0,36.0,72.0,2009.0,7.0,4.0
1.0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,1.0,55075,RJ,0,100,,1,2,8,0,8,RJ,12,0.0,35.0,74400.0,0.0,96.0,96.0,2009.0,7.0,4.0
1.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1.0,7622,RJ,0,50,,1,2,8,0,8,RJ,12,0.0,18.0,51000.0,0.0,20.0,144.0,2010.0,6.0,4.0
0.0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,1.0,115204,RJ,3,703,,0,2,8,0,8,RJ,12,0.0,62.0,51000.0,0.0,252.0,300.0,2010.0,12.0,5.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0.0,675188,RJ,0,38,,3,2,8,0,1,RJ,12,0.0,21.0,58100.0,0.0,48.0,36.0,2010.0,2.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,223716,RJ,1,713,0,0,2,8,0,1,RJ,12,0.0,38.0,175000.0,0.0,84.0,84.0,2010.0,10.0,4.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,1.0,510683,RJ,0,402,,4,2,8,0,1,RJ,12,0.0,30.0,120000.0,0.0,84.0,60.0,2010.0,7.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,564318,RJ,0,713,,0,2,8,0,1,RJ,12,0.0,19.0,90000.0,0.0,12.0,36.0,2010.0,11.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,74744,RJ,0,853,,0,2,8,0,1,RJ,12,0.0,20.0,60000.0,0.0,24.0,36.0,2010.0,2.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,5062,RJ,0,712,,0,2,8,0,1,RJ,12,0.0,59.0,51000.0,0.0,180.0,240.0,2010.0,11.0,5.0
1.0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1.0,101847,RJ,1,13,,0,2,8,0,1,RJ,12,0.0,57.0,51000.0,0.0,96.0,36.0,2010.0,1.0,3.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,1050587,RJ,3,260,,0,2,8,0,1,RJ,12,0.0,53.0,153000.0,0.0,180.0,360.0,2010.0,4.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1.0,1057837,RJ,1,13,,1,2,8,0,1,RJ,12,0.0,54.0,62250.0,0.0,24.0,120.0,2009.0,1.0,4.0
0.0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1.0,1064483,RJ,0,13,0,1,2,8,0,1,RJ,12,0.0,64.0,64000.0,0.0,60.0,48.0,2010.0,10.0,3.0
0.0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,1232605,RJ,0,210,,0,2,8,0,1,RJ,12,0.0,79.0,139500.0,0.0,408.0,192.0,2009.0,6.0,5.0
1.0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0.0,56874,RJ,0,305,,1,2,8,0,2,RJ,12,0.0,28.0,102000.0,0.0,14.0,324.0,2010.0,10.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0.0,30164,RJ,0,100,,1,2,8,0,2,RJ,12,0.0,40.0,74400.0,0.0,24.0,480.0,2009.0,8.0,6.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1.0,30201,RJ,0,40,,1,2,8,0,2,RJ,12,0.0,39.0,51000.0,0.0,4.0,84.0,2010.0,4.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,30556,RJ,1,131,,0,2,8,0,2,RJ,12,0.0,59.0,51000.0,0.0,240.0,120.0,2010.0,4.0,4.0
0.0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0.0,161575,RJ,1,210,,0,2,8,0,2,RJ,12,0.0,36.0,100000.0,0.0,12.0,24.0,2010.0,12.0,3.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,1.0,162573,RJ,0,514,,1,2,8,0,2,RJ,12,0.0,38.0,153000.0,0.0,156.0,120.0,2010.0,7.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1.0,207550,RJ,0,100,,1,2,8,0,2,RJ,12,0.0,34.0,81600.0,0.0,96.0,36.0,2010.0,5.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1.0,38304,RJ,0,50,,0,2,8,0,2,RJ,12,0.0,36.0,51000.0,0.0,96.0,228.0,2010.0,10.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1.0,482164,RJ,1,50,,0,2,8,0,2,RJ,12,0.0,27.0,51000.0,0.0,72.0,72.0,2010.0,4.0,4.0
1.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1.0,40782,RJ,4,35,,1,2,8,0,2,RJ,12,0.0,35.0,76500.0,0.0,36.0,132.0,2010.0,5.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1.0,56054,RJ,0,52,,0,2,8,0,2,RJ,12,0.0,28.0,51000.0,0.0,6.0,336.0,2010.0,12.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1.0,707425,RJ,1,136,,1,2,8,0,2,RJ,12,0.0,22.0,51000.0,0.0,24.0,24.0,2010.0,5.0,3.0
1.0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1.0,738632,RJ,0,,,1,2,8,0,2,RJ,12,0.0,18.0,46500.0,0.0,72.0,216.0,2009.0,12.0,5.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1.0,757600,RJ,0,,,1,2,8,0,2,RJ,12,0.0,19.0,46500.0,0.0,120.0,60.0,2009.0,10.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1.0,810777,RJ,0,203,,2,2,8,0,2,RJ,12,0.0,21.0,51000.0,0.0,24.0,24.0,2010.0,11.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1.0,1014,RJ,2,654,,1,2,8,0,2,RJ,12,0.0,54.0,46500.0,0.0,24.0,240.0,2009.0,11.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,124547,RJ,0,703,,0,2,8,0,2,RJ,12,0.0,48.0,51000.0,0.0,24.0,240.0,2010.0,1.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1.0,1260218,RJ,0,22,,1,2,8,0,2,RJ,12,0.0,46.0,102000.0,0.0,312.0,24.0,2010.0,8.0,3.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1.0,1264263,RJ,1,713,,1,2,8,0,2,RJ,12,0.0,43.0,93000.0,0.0,276.0,12.0,2009.0,5.0,2.0
0.0,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1,1.0,132845,RJ,0,703,,1,2,8,0,2,RJ,12,0.0,41.0,46500.0,0.0,24.0,492.0,2009.0,2.0,6.0
1.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1.0,41566,RJ,1,504,,4,2,8,0,7,RJ,12,0.0,33.0,46500.0,0.0,144.0,3.0,2009.0,11.0,1.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0.0,106433,RJ,1,712,,1,2,8,0,7,RJ,12,0.0,57.0,69700.0,0.0,444.0,396.0,2009.0,8.0,5.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0.0,25013,RJ,0,50,,2,2,8,0,4,RJ,12,0.0,19.0,46500.0,0.0,12.0,216.0,2009.0,11.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,56126,RJ,0,151,,0,2,8,0,6,RJ,12,0.0,44.0,80000.0,0.0,72.0,384.0,2010.0,2.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1.0,60646,RJ,0,102,,0,2,8,0,6,RJ,12,0.0,31.0,69700.0,0.0,6.0,42.0,2009.0,12.0,3.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1.0,0205,RJ,3,205,,1,2,8,0,3,RJ,12,0.0,46.0,46500.0,0.0,120.0,120.0,2009.0,10.0,4.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1.0,16238,RJ,0,264,,0,2,8,0,3,RJ,12,0.0,34.0,120000.0,0.0,36.0,408.0,2010.0,11.0,6.0
1.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1.0,478736,RJ,2,1,,1,2,8,0,3,RJ,12,0.0,31.0,69700.0,0.0,36.0,60.0,2010.0,10.0,4.0
1.0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1.0,667254,RJ,0,853,,0,2,8,0,3,RJ,12,0.0,23.0,80000.0,0.0,12.0,300.0,2010.0,10.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,0.0,708567,RJ,0,806,,1,2,8,0,3,RJ,12,0.0,22.0,46500.0,0.0,7.0,24.0,2009.0,12.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,5112,RJ,1,720,,1,2,8,0,3,RJ,12,0.0,56.0,102000.0,0.0,324.0,324.0,2010.0,8.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1.0,1158351,RJ,1,713,,1,2,8,0,3,RJ,12,0.0,52.0,120000.0,0.0,192.0,60.0,2010.0,2.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0.0,1174583,RJ,1,138,,0,2,8,0,3,RJ,12,0.0,50.0,127500.0,0.0,12.0,18.0,2010.0,3.0,2.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0.0,141242,RJ,0,167,,1,2,8,0,,RJ,12,0.0,36.0,94800.0,0.0,7.0,168.0,2010.0,9.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,141416,RJ,0,100,,0,2,8,0,,RJ,12,0.0,51.0,81600.0,0.0,12.0,180.0,2010.0,2.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0.0,162428,RJ,0,520,,1,2,8,0,,RJ,12,0.0,35.0,51000.0,0.0,48.0,120.0,2010.0,5.0,4.0
1.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1.0,734752,RJ,0,168,,4,2,8,0,,RJ,12,0.0,18.0,51000.0,0.0,24.0,5.0,2010.0,9.0,1.0
0.0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1.0,7564,RJ,0,801,,1,2,8,0,,RJ,12,0.0,20.0,55500.0,0.0,9.0,240.0,2010.0,5.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1.0,84153,RJ,0,50,,0,2,8,0,,RJ,12,0.0,18.0,51000.0,0.0,12.0,216.0,2010.0,10.0,5.0
1.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1.0,1545,RJ,0,50,,1,2,8,0,,RJ,12,0.0,18.0,51000.0,0.0,24.0,216.0,2010.0,7.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1.0,372178,RJ,0,65,,0,2,8,1,7,RJ,12,0.0,44.0,46500.0,0.0,48.0,216.0,2009.0,10.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1.0,72516,RJ,0,863,,1,2,8,1,7,RJ,12,0.0,20.0,90000.0,0.0,3.0,240.0,2010.0,4.0,5.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1.0,1057714,RJ,4,222,,1,2,8,1,7,RJ,12,0.0,57.0,46500.0,0.0,24.0,36.0,2009.0,11.0,3.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1.0,1058044,RJ,1,707,,0,2,8,1,7,RJ,12,0.0,59.0,55000.0,0.0,120.0,420.0,2010.0,12.0,6.0
0.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1.0,20558,RJ,1,88,,4,2,8,1,1,RJ,12,0.0,36.0,139500.0,0.0,72.0,2.0,2009.0,6.0,0.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1.0,2831,RJ,3,653,,1,2,8,1,1,RJ,12,0.0,31.0,46500.0,0.0,15.0,96.0,2009.0,8.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,0.0,1331582,RJ,3,703,,1,2,8,1,1,RJ,12,0.0,51.0,41500.0,0.0,276.0,276.0,2009.0,1.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,268152,RJ,1,13,,1,2,8,1,1,RJ,12,0.0,70.0,51000.0,0.0,12.0,240.0,2010.0,7.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.0,72183,RJ,0,702,,1,2,8,1,1,RJ,12,0.0,19.0,46500.0,0.0,10.0,216.0,2009.0,3.0,5.0
1.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1.0,748244,RJ,1,60,,1,2,8,1,1,RJ,12,0.0,21.0,51000.0,0.0,3.0,252.0,2010.0,7.0,5.0
0.0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1.0,708133,RJ,0,100,,1,2,8,1,1,RJ,12,0.0,24.0,74400.0,0.0,96.0,72.0,2009.0,7.0,4.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0.0,545555,RJ,1,50,,1,2,8,1,4,RJ,12,0.0,25.0,51000.0,0.0,60.0,120.0,2010.0,9.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1.0,6215,RJ,0,165,,0,2,8,1,4,RJ,12,0.0,51.0,51000.0,0.0,36.0,480.0,2010.0,12.0,6.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0.0,507167,RJ,1,654,,1,2,8,1,4,RJ,12,0.0,27.0,46500.0,0.0,12.0,60.0,2009.0,11.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1.0,678081,RJ,1,205,,0,2,8,1,4,RJ,12,0.0,32.0,51000.0,0.0,60.0,360.0,2010.0,1.0,5.0
1.0,1,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1.0,804047,RJ,0,113,,0,2,8,1,4,RJ,12,0.0,20.0,81600.0,0.0,24.0,36.0,2010.0,11.0,3.0
1.0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,1.0,1328583,RJ,0,863,,0,2,8,1,4,RJ,12,0.0,42.0,153000.0,0.0,12.0,240.0,2010.0,10.0,5.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,1.0,45234,RJ,0,165,,0,2,8,1,0,RJ,12,0.0,31.0,62700.0,0.0,36.0,120.0,2010.0,12.0,4.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1.0,56257,RJ,1,50,,1,2,8,1,0,RJ,12,0.0,28.0,46500.0,0.0,8.0,168.0,2009.0,10.0,5.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1.0,668026,RJ,0,501,,1,2,8,1,0,RJ,12,0.0,26.0,51000.0,0.0,48.0,120.0,2010.0,6.0,4.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1.0,63783,RJ,0,721,,0,2,8,1,0,RJ,12,0.0,29.0,51000.0,0.0,108.0,120.0,2010.0,11.0,4.0
0.0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0.0,648585,RJ,0,61,,1,2,8,1,0,RJ,12,0.0,32.0,51000.0,0.0,48.0,180.0,2010.0,1.0,5.0
0.0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,0,1,0.0,764460,RJ,0,30,,1,2,8,1,0,RJ,12,0.0,20.0,69750.0,0.0,4.0,240.0,2009.0,3.0,5.0
1.0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1.0,870557,RJ,0,50,,1,2,8,1,0,RJ,12,0.0,18.0,46500.0,0.0,24.0,120.0,2009.0,3.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,0,1,1.0,1151870,RJ,3,703,,0,2,8,1,0,RJ,12,0.0,49.0,46500.0,0.0,24.0,240.0,2009.0,6.0,5.0
0.0,1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1.0,26823,RJ,1,100,,0,2,8,1,0,RJ,12,0.0,28.0,46500.0,0.0,24.0,240.0,2009.0,5.0,5.0
0.0,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1.0,72172,RJ,0,50,,1,2,8,1,0,RJ,12,0.0,21.0,51000.0,0.0,60.0,7.0,2010.0,7.0,1.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1.0,81507,RJ,0,501,,1,2,8,1,0,RJ,12,0.0,19.0,51000.0,0.0,48.0,108.0,2010.0,8.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1.0,6137,RJ,1,,,0,2,8,1,6,RJ,12,0.0,49.0,46500.0,0.0,120.0,276.0,2009.0,12.0,5.0
0.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1.0,85,RJ,1,50,,1,2,8,1,7,RJ,12,0.0,50.0,51000.0,0.0,84.0,360.0,2010.0,5.0,5.0
0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0.0,874705,RJ,0,50,,2,2,8,1,1,RJ,12,0.0,18.0,46500.0,0.0,36.0,216.0,2009.0,10.0,5.0
1.0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.0,10410,RJ,1,57,,1,2,5,8,5,RJ,331,0.0,41.0,69700.0,0.0,144.0,240.0,2009.0,11.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,1155208,PA,1,50,,0,6,6,0,,RJ,16,0.0,27.0,46500.0,0.0,84.0,84.0,2009.0,8.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1.0,17335,PA,0,211,,0,6,6,0,5,RJ,16,0.0,58.0,186000.0,0.0,84.0,60.0,2009.0,12.0,4.0
0.0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1.0,43755,ES,1,1,,0,2,,,3,ES,88,0.0,31.0,153000.0,0.0,24.0,12.0,2010.0,10.0,2.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,53420,RJ,2,863,,0,2,6,5,3,RJ,25,0.0,41.0,139500.0,0.0,29.0,16.0,2009.0,12.0,2.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,1.0,82670,RJ,1,514,,1,2,6,5,3,RJ,25,1.0,19.0,93000.0,0.0,84.0,240.0,2009.0,9.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,3852,RJ,0,46,,0,2,6,5,3,RJ,25,0.0,40.0,76500.0,0.0,96.0,348.0,2010.0,8.0,5.0
0.0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,1.0,6587,RJ,0,310,0,1,2,6,5,3,RJ,25,0.0,43.0,51000.0,0.0,48.0,120.0,2010.0,5.0,4.0
0.0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1.0,205,RJ,3,131,,0,2,6,5,3,RJ,25,0.0,59.0,46500.0,0.0,24.0,708.0,2009.0,12.0,6.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,402463,RJ,0,50,1,1,2,6,5,3,RJ,25,1.0,32.0,50000.0,0.0,12.0,384.0,2009.0,8.0,5.0
0.0,1,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1.0,448155,RJ,0,81,0,1,2,6,5,3,RJ,25,0.0,29.0,59000.0,0.0,36.0,348.0,2010.0,5.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,45401,RJ,0,22,,0,2,6,5,3,RJ,25,0.0,29.0,98500.0,0.0,24.0,180.0,2010.0,10.0,5.0
1.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,1.0,661125,RJ,0,801,1,1,2,6,5,3,RJ,25,1.0,21.0,70000.0,0.0,36.0,96.0,2009.0,8.0,4.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,705130,RJ,0,501,1,3,2,6,5,3,RJ,25,0.0,18.0,49000.0,0.0,24.0,48.0,2009.0,7.0,3.0
1.0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1.0,78307,RJ,1,50,,2,2,6,5,3,RJ,25,0.0,21.0,51000.0,0.0,48.0,84.0,2010.0,5.0,4.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,81561,RJ,0,50,,1,2,6,5,3,RJ,25,1.0,18.0,51000.0,0.0,24.0,192.0,2010.0,4.0,5.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,16743,RJ,0,60,,1,2,6,5,3,RJ,25,0.0,18.0,51000.0,0.0,6.0,480.0,2010.0,11.0,6.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1.0,1001546,RJ,1,72,,1,2,6,5,3,RJ,25,0.0,50.0,51000.0,0.0,84.0,144.0,2010.0,7.0,4.0
0.0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1.0,1103588,RJ,1,351,,0,2,6,5,3,RJ,25,0.0,51.0,93000.0,0.0,60.0,240.0,2009.0,10.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0.0,1155063,RJ,0,13,1,1,2,6,5,3,RJ,25,0.0,58.0,68000.0,0.0,24.0,144.0,2010.0,8.0,4.0
0.0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,1.0,1226607,RJ,1,167,,0,2,6,5,3,RJ,25,0.0,45.0,90000.0,0.0,60.0,540.0,2010.0,10.0,6.0
1.0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1.0,61081,RJ,0,512,,0,2,6,5,3,RJ,25,0.0,42.0,120000.0,0.0,132.0,240.0,2010.0,12.0,5.0
0.0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1.0,42745,RJ,0,50,,2,2,6,5,3,RJ,25,0.0,31.0,51000.0,0.0,30.0,384.0,2010.0,6.0,5.0
1.0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1.0,411684,RJ,0,202,,1,2,6,5,4,RJ,25,0.0,36.0,64700.0,0.0,60.0,180.0,2010.0,7.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,460505,RJ,0,731,,0,2,6,5,4,RJ,25,0.0,33.0,46500.0,0.0,60.0,396.0,2009.0,10.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,54124,RJ,1,14,,0,2,6,5,4,RJ,25,0.0,26.0,102000.0,0.0,18.0,36.0,2010.0,3.0,3.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,767577,RJ,0,702,,1,2,6,5,4,RJ,25,0.0,18.0,62250.0,0.0,36.0,216.0,2009.0,1.0,5.0
0.0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1.0,4663,RJ,1,77,1,0,2,6,5,4,RJ,25,0.0,40.0,116200.0,0.0,60.0,240.0,2009.0,6.0,5.0
0.0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,1.0,100421,RJ,1,50,,1,2,6,5,4,RJ,25,0.0,35.0,41500.0,0.0,120.0,180.0,2009.0,2.0,5.0
1.0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1.0,206806,RJ,1,131,,1,2,6,5,4,RJ,25,0.0,49.0,51000.0,0.0,60.0,480.0,2010.0,5.0,6.0
1.0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1.0,3241,RJ,0,123,,0,2,6,5,4,RJ,25,0.0,34.0,51000.0,0.0,24.0,420.0,2010.0,10.0,6.0
1.0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1.0,41247,RJ,1,222,0,1,2,6,5,4,RJ,25,1.0,32.0,60000.0,0.0,60.0,384.0,2009.0,8.0,5.0
0.0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1.0,471526,RJ,1,40,1,1,2,6,5,4,RJ,25,0.0,32.0,48000.0,0.0,17.0,16.0,2009.0,2.0,2.0
